Ciqual  AGB,Ciqual  code,Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Ingredients,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux
24686,24686,produits céréaliers,céréales de petit-déjeuner et biscuits,Génoise sèche fourrée aux fruits et nappée de chocolat,Dried sponge cake filled with fruits and covered with chocolate,Autres étapes,0.056603969,0.39910518,5.9492727999999995e-8,0.515853829,0.0010938288499999999,2.8144123799999997e-8,7.156927299999999e-9,2.3424815999999996e-10,0.0021609221600000002,0.00009022793200000002,0.0013002928,0.0069759166,2.31103491,9.058034,0.144492856,15.2692804,0.0000023202285400000004
26264,26264,produits céréaliers,"pâtes, riz et céréales","Gnocchi à la pomme de terre, cru","Gnocchi, from potato, raw",Pommes de terre,0.019685022,0.11990657,1.4289741999999998e-8,0.012232865,0.00048273831000000003,1.0354273e-8,7.1295938e-9,1.7082129e-10,0.0013978738,0.000022978254,0.00082788588,0.0057302443,2.3755924,14.939753,0.51630894,1.1808691,6.838716599999999e-7
26264,26264,produits céréaliers,"pâtes, riz et céréales","Gnocchi à la pomme de terre, cru","Gnocchi, from potato, raw",Farine de blé,0.028200843,0.19985286,1.2782433999999998e-8,0.02064421,0.0006072824,2.0124355e-8,2.5363716e-9,3.3204328e-10,0.0031074456,0.000045963275,0.0020917181000000003,0.013417683,4.0028871,27.204399,0.09056575,1.4186158,9.433665299999999e-7
26264,26264,produits céréaliers,"pâtes, riz et céréales","Gnocchi à la pomme de terre, cru","Gnocchi, from potato, raw",Autres étapes,0.04653214,0.4992422,5.5588576999999997e-8,0.18543789,0.001475146,2.0272368999999996e-8,3.6237311e-9,1.8167696000000002e-10,0.0017069072,0.000091376472,0.00041934550000000007,0.0042131505,1.6150248,2.6040802,0.24741588,10.857731,0.0000027515073
25510,25510,produits céréaliers,"pâtes, riz et céréales","Gnocchi à la pomme de terre, cuit","Gnocchi, from potato, cooked",Pommes de terre,0.019685022,0.11990657,1.4289741999999998e-8,0.012232865,0.00048273831000000003,1.0354273e-8,7.1295938e-9,1.7082129e-10,0.0013978738,0.000022978254,0.00082788588,0.0057302443,2.3755924,14.939753,0.51630894,1.1808691,6.838716599999999e-7
25510,25510,produits céréaliers,"pâtes, riz et céréales","Gnocchi à la pomme de terre, cuit","Gnocchi, from potato, cooked",Farine de blé,0.028200843,0.19985286,1.2782433999999998e-8,0.02064421,0.0006072824,2.0124355e-8,2.5363716e-9,3.3204328e-10,0.0031074456,0.000045963275,0.0020917181000000003,0.013417683,4.0028871,27.204399,0.09056575,1.4186158,9.433665299999999e-7
25510,25510,produits céréaliers,"pâtes, riz et céréales","Gnocchi à la pomme de terre, cuit","Gnocchi, from potato, cooked",Autres étapes,0.07359531899999999,0.5703061,6.970784799999998e-8,0.6760232500000001,0.0014956506999999999,2.7038771399999998e-8,7.4804365e-9,2.6382031e-10,0.0024668445,0.000067450417,0.00121794971,0.0074758262,2.0367970300000002,4.5773525,0.181777474,21.8034926,0.00000390253499
26265,26265,produits céréaliers,"pâtes, riz et céréales","Gnocchi à la semoule, cru","Gnocchi, from semolina, raw",Pommes de terre,0.019685022,0.11990657,1.4289741999999998e-8,0.012232865,0.00048273831000000003,1.0354273e-8,7.1295938e-9,1.7082129e-10,0.0013978738,0.000022978254,0.00082788588,0.0057302443,2.3755924,14.939753,0.51630894,1.1808691,6.838716599999999e-7
26265,26265,produits céréaliers,"pâtes, riz et céréales","Gnocchi à la semoule, cru","Gnocchi, from semolina, raw",Farine de blé,0.028200843,0.19985286,1.2782433999999998e-8,0.02064421,0.0006072824,2.0124355e-8,2.5363716e-9,3.3204328e-10,0.0031074456,0.000045963275,0.0020917181000000003,0.013417683,4.0028871,27.204399,0.09056575,1.4186158,9.433665299999999e-7
26265,26265,produits céréaliers,"pâtes, riz et céréales","Gnocchi à la semoule, cru","Gnocchi, from semolina, raw",Autres étapes,0.04653214,0.4992422,5.5588576999999997e-8,0.18543789,0.001475146,2.0272368999999996e-8,3.6237311e-9,1.8167696000000002e-10,0.0017069072,0.000091376472,0.00041934550000000007,0.0042131505,1.6150248,2.6040802,0.24741588,10.857731,0.0000027515073
25479,25479,produits céréaliers,"pâtes, riz et céréales","Gnocchi à la semoule, cuit","Gnocchi, from semolina, cooked",Pommes de terre,0.019685022,0.11990657,1.4289741999999998e-8,0.012232865,0.00048273831000000003,1.0354273e-8,7.1295938e-9,1.7082129e-10,0.0013978738,0.000022978254,0.00082788588,0.0057302443,2.3755924,14.939753,0.51630894,1.1808691,6.838716599999999e-7
25479,25479,produits céréaliers,"pâtes, riz et céréales","Gnocchi à la semoule, cuit","Gnocchi, from semolina, cooked",Farine de blé,0.028200843,0.19985286,1.2782433999999998e-8,0.02064421,0.0006072824,2.0124355e-8,2.5363716e-9,3.3204328e-10,0.0031074456,0.000045963275,0.0020917181000000003,0.013417683,4.0028871,27.204399,0.09056575,1.4186158,9.433665299999999e-7
25479,25479,produits céréaliers,"pâtes, riz et céréales","Gnocchi à la semoule, cuit","Gnocchi, from semolina, cooked",Autres étapes,0.07359531899999999,0.5703061,6.970784799999998e-8,0.6760232500000001,0.0014956506999999999,2.7038771399999998e-8,7.4804365e-9,2.6382031e-10,0.0024668445,0.000067450417,0.00121794971,0.0074758262,2.0367970300000002,4.5773525,0.181777474,21.8034926,0.00000390253499
24231,24231,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum chocolat""","Biscuit (cookie), snack w chocolate filling",Beurre,0.17243458,1.8023054,4.254191e-8,0.12480761,0.0029126849,1.3657195e-7,4.343688e-8,1.1704577e-9,0.020275592,0.00019837278,0.0065466221,0.088089428,20.469574,110.39103,0.58174148,5.3921292,0.0000047728332
24231,24231,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum chocolat""","Biscuit (cookie), snack w chocolate filling",Poudre de cacao,0.14871812,3.1887174,1.7842152999999998e-8,0.013080427,0.0048952942,3.1544058e-8,3.6775745e-9,1.3178016e-9,0.0032930071,0.00032383937,0.0074257772,0.012830933,6.0730256,123.6115,0.03165075,6.2927753,0.0000011452861999999998
24231,24231,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum chocolat""","Biscuit (cookie), snack w chocolate filling",Blanc d'oeuf,0.029119483,0.1610747,7.491093e-9,0.016747103,0.00044439806000000007,3.2309368e-8,5.135007399999999e-9,2.0115023e-10,0.0046345045,0.000042037652,0.0010138968,0.020278855,4.4184496,12.848137,0.23817398,0.9113858,5.7285537e-7
24231,24231,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum chocolat""","Biscuit (cookie), snack w chocolate filling",Farine de blé,0.035991682,0.25506474,1.6313743e-8,0.026347434,0.0007750518300000001,2.5683962e-8,3.2370762e-9,4.2377443e-10,0.0039659167,0.00005866121,0.0026695816,0.017124487,5.1087352,34.719958,0.11558568,1.8105263,0.0000012039834
24231,24231,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum chocolat""","Biscuit (cookie), snack w chocolate filling",Sucre blanc,0.02501804,0.11294644,8.5463911e-9,0.006828306,0.00044540058,2.5415045999999998e-8,1.6032283999999998e-9,9.2936694e-11,0.0036571365,0.000030367783000000004,0.0011691209000000001,0.015598307,1.8125416,6.9454191,0.48070024,1.1405265,9.398211799999999e-7
24231,24231,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum chocolat""","Biscuit (cookie), snack w chocolate filling",Autres étapes,0.056603969,0.39910518,5.9492727999999995e-8,0.515853829,0.0010938288499999999,2.8144123799999997e-8,7.156927299999999e-9,2.3424815999999996e-10,0.0021609221600000002,0.00009022793200000002,0.0013002928,0.0069759166,2.31103491,9.058034,0.144492856,15.2692804,0.0000023202285400000004
24240,24240,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum fruits""","Biscuit (cookie), snack with fruits filling",Beurre,0.11469273,1.1987811,2.8296225e-8,0.083014239,0.0019373363,9.0839141e-8,2.8891503e-8,7.7851544e-10,0.013486059,0.0001319452,0.0043544046,0.058591592,13.615084,73.425228,0.38693814,3.586508,0.0000031745909
24240,24240,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum fruits""","Biscuit (cookie), snack with fruits filling",Blanc d'oeuf,0.024858095,0.13750279,6.3948355e-9,0.014296308,0.00037936419,2.7581167999999998e-8,4.3835429e-9,1.7171361e-10,0.0039562843,0.000035885801,0.00086552168,0.017311218,3.7718472,10.967922,0.20331926,0.77801227,4.8902288e-7
24240,24240,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum fruits""","Biscuit (cookie), snack with fruits filling",Jaune d'œuf,0.019782047,0.10942458,5.089003599999999e-9,0.011376987,0.00030189764,2.1949065999999998e-8,3.488419e-9,1.3664952e-10,0.003148407,0.000028557884,0.00068878127,0.013776249,3.0016322,8.728261,0.16180126,0.61914137,3.8916390999999997e-7
24240,24240,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum fruits""","Biscuit (cookie), snack with fruits filling",Fraise,0.034118743,0.094253013,9.701669e-8,0.014998278,0.0005501102,1.4025884e-8,6.8591694e-9,2.4208762e-10,0.001287566,0.000019293345,0.0008213714600000001,0.0050844388,27.308123,16.381267,1.2731857,1.4379812,8.0733789e-7
24240,24240,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum fruits""","Biscuit (cookie), snack with fruits filling",Farine de blé,0.027873258,0.19753134,1.2633951e-8,0.020404404,0.00060022811,1.9890587e-8,2.5069086999999996e-9,3.2818621e-10,0.003071349,0.000045429358,0.0020674204,0.013261821,3.9563889,26.888388,0.089513723,1.4021369,9.3240823e-7
24240,24240,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum fruits""","Biscuit (cookie), snack with fruits filling",Sucre blanc,0.034385525,0.15523689,1.174641e-8,0.0093850233,0.00061217157,3.4931183e-8,2.2035238999999994e-9,1.2773491e-10,0.0050264753,0.000041738369,0.0016068739,0.021438769,2.4912101,9.5459869,0.66068845,1.5675729,0.0000012917177
24240,24240,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum fruits""","Biscuit (cookie), snack with fruits filling",Autres étapes,0.056603969,0.39910518,5.9492727999999995e-8,0.515853829,0.0010938288499999999,2.8144123799999997e-8,7.156927299999999e-9,2.3424815999999996e-10,0.0021609221600000002,0.00009022793200000002,0.0013002928,0.0069759166,2.31103491,9.058034,0.144492856,15.2692804,0.0000023202285400000004
24225,24225,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum lait ou vanille""","Biscuit (cookie), snack with dairy or vanilla filling",Beurre,0.17243458,1.8023054,4.254191e-8,0.12480761,0.0029126849,1.3657195e-7,4.343688e-8,1.1704577e-9,0.020275592,0.00019837278,0.0065466221,0.088089428,20.469574,110.39103,0.58174148,5.3921292,0.0000047728332
24225,24225,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum lait ou vanille""","Biscuit (cookie), snack with dairy or vanilla filling",Poudre de cacao,0.14871812,3.1887174,1.7842152999999998e-8,0.013080427,0.0048952942,3.1544058e-8,3.6775745e-9,1.3178016e-9,0.0032930071,0.00032383937,0.0074257772,0.012830933,6.0730256,123.6115,0.03165075,6.2927753,0.0000011452861999999998
24225,24225,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum lait ou vanille""","Biscuit (cookie), snack with dairy or vanilla filling",Blanc d'oeuf,0.029119483,0.1610747,7.491093e-9,0.016747103,0.00044439806000000007,3.2309368e-8,5.135007399999999e-9,2.0115023e-10,0.0046345045,0.000042037652,0.0010138968,0.020278855,4.4184496,12.848137,0.23817398,0.9113858,5.7285537e-7
24225,24225,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum lait ou vanille""","Biscuit (cookie), snack with dairy or vanilla filling",Farine de blé,0.035991682,0.25506474,1.6313743e-8,0.026347434,0.0007750518300000001,2.5683962e-8,3.2370762e-9,4.2377443e-10,0.0039659167,0.00005866121,0.0026695816,0.017124487,5.1087352,34.719958,0.11558568,1.8105263,0.0000012039834
24225,24225,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum lait ou vanille""","Biscuit (cookie), snack with dairy or vanilla filling",Sucre blanc,0.02501804,0.11294644,8.5463911e-9,0.006828306,0.00044540058,2.5415045999999998e-8,1.6032283999999998e-9,9.2936694e-11,0.0036571365,0.000030367783000000004,0.0011691209000000001,0.015598307,1.8125416,6.9454191,0.48070024,1.1405265,9.398211799999999e-7
24225,24225,produits céréaliers,céréales de petit-déjeuner et biscuits,"""Goûter sec fourré (""""sandwiché"""") parfum lait ou vanille""","Biscuit (cookie), snack with dairy or vanilla filling",Autres étapes,0.056603969,0.39910518,5.9492727999999995e-8,0.515853829,0.0010938288499999999,2.8144123799999997e-8,7.156927299999999e-9,2.3424815999999996e-10,0.0021609221600000002,0.00009022793200000002,0.0013002928,0.0069759166,2.31103491,9.058034,0.144492856,15.2692804,0.0000023202285400000004
32000,32000,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux","Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements",Chicorée,0.01567117,0.16939311,2.4180762e-8,0.041814758,0.00035887006,7.4647976e-9,1.1907118e-9,6.7382099e-11,0.00059779296,0.00003716750100000001,0.00029832793,0.0016649385,2.6393314,2.9571218,0.14962956,2.8698394,4.5800199e-7
32000,32000,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux","Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements",Huile combinée (mélange d'huile d'olive et d'huile de graines),0.041034889,0.24451607,2.3361262e-8,0.016155076,0.00094479901,2.618935e-8,1.6596026e-8,4.8472762e-10,0.0035463198,0.000068833394,0.0023527655,0.015964,5.2927687,42.010326,0.49138358,2.0382017,0.0000015039454999999998
32000,32000,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux","Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements",Lait,0.08488986600000001,0.82307247,1.3991581999999998e-8,0.013748376,0.0018185136,5.8646633e-8,1.7592862e-8,6.7261499e-11,0.0093231274,0.000064045407,0.011684404,0.040813714,0.54364448,84.605654,0.018950337,1.4469831,2.6194852e-8
32000,32000,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux","Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements",Chocolat au lait,0.032542098000000005,0.53870715,7.8047936e-9,0.010365214,0.0009080573200000001,1.4997967e-8,4.5663785e-9,4.0224458e-10,0.0018210474,0.00006031552,0.0013825959000000002,0.0075215458,2.1497171,22.216016,0.090740652,1.5568958,5.110305599999999e-7
32000,32000,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux","Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements",Farine de riz,0.32637819,0.84576896,4.3998944e-8,0.034620088,0.0030726586,5.9151449999999996e-8,2.3757569999999998e-7,4.5610142e-10,0.0097085359,0.00016543142000000004,0.007429954100000001,0.037529777,20.52036,21.889013,27.055145,5.5851562,0.0000046171332
32000,32000,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux","Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements",Léthicine de soja,0.0052644827,0.064684072,2.6123876e-9,0.0015524413,0.00021808795,1.6706195e-9,3.381122e-9,6.882845e-11,0.00022862836,0.000019705091,0.0002466257,0.00078972045,1.1980006,3.6725557,0.0043953861,0.20902294,1.3751239999999996e-7
32000,32000,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux","Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements",Farine de blé,0.022100156,0.1566187,1.001721e-8,0.016178249,0.00047590902,1.5770854e-8,1.9876784e-9,2.6021237e-10,0.002435212,0.000036020041,0.0016392168,0.010515036,3.1369427,21.319272,0.070973664,1.1117267,7.3928808e-7
32000,32000,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux","Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements",Sucre blanc,0.024515395,0.1106772,8.374682799999999e-9,0.0066911163,0.00043645189,2.4904423999999995e-8,1.5710174e-9,9.1069473e-11,0.0035836598,0.000029757654,0.0011456317,0.015284917,1.7761252,6.8058764,0.47104233,1.1176118,9.2093893e-7
32000,32000,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux","Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements",Autres étapes,0.07993819099999999,0.61068029,5.5336308999999996e-8,0.5365415,0.0016488990500000003,3.2131049e-8,7.986788000000001e-9,4.4545827e-10,0.0032233430999999996,0.00014916601700000001,0.0040118769,0.0100101576,2.5815414,14.9389003,0.3714582,19.483479199999998,0.0000030496305
32115,32115,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux","Breakfast cereals, chocolate puffed/popped wheat grain, fortified with vitamins and chemical elements",Chicorée,0.01567117,0.16939311,2.4180762e-8,0.041814758,0.00035887006,7.4647976e-9,1.1907118e-9,6.7382099e-11,0.00059779296,0.00003716750100000001,0.00029832793,0.0016649385,2.6393314,2.9571218,0.14962956,2.8698394,4.5800199e-7
32115,32115,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux","Breakfast cereals, chocolate puffed/popped wheat grain, fortified with vitamins and chemical elements",Huile combinée (mélange d'huile d'olive et d'huile de graines),0.041034889,0.24451607,2.3361262e-8,0.016155076,0.00094479901,2.618935e-8,1.6596026e-8,4.8472762e-10,0.0035463198,0.000068833394,0.0023527655,0.015964,5.2927687,42.010326,0.49138358,2.0382017,0.0000015039454999999998
32115,32115,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux","Breakfast cereals, chocolate puffed/popped wheat grain, fortified with vitamins and chemical elements",Lait,0.08488986600000001,0.82307247,1.3991581999999998e-8,0.013748376,0.0018185136,5.8646633e-8,1.7592862e-8,6.7261499e-11,0.0093231274,0.000064045407,0.011684404,0.040813714,0.54364448,84.605654,0.018950337,1.4469831,2.6194852e-8
32115,32115,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux","Breakfast cereals, chocolate puffed/popped wheat grain, fortified with vitamins and chemical elements",Chocolat au lait,0.032542098000000005,0.53870715,7.8047936e-9,0.010365214,0.0009080573200000001,1.4997967e-8,4.5663785e-9,4.0224458e-10,0.0018210474,0.00006031552,0.0013825959000000002,0.0075215458,2.1497171,22.216016,0.090740652,1.5568958,5.110305599999999e-7
32115,32115,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux","Breakfast cereals, chocolate puffed/popped wheat grain, fortified with vitamins and chemical elements",Farine de riz,0.32637819,0.84576896,4.3998944e-8,0.034620088,0.0030726586,5.9151449999999996e-8,2.3757569999999998e-7,4.5610142e-10,0.0097085359,0.00016543142000000004,0.007429954100000001,0.037529777,20.52036,21.889013,27.055145,5.5851562,0.0000046171332
32115,32115,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux","Breakfast cereals, chocolate puffed/popped wheat grain, fortified with vitamins and chemical elements",Léthicine de soja,0.0052644827,0.064684072,2.6123876e-9,0.0015524413,0.00021808795,1.6706195e-9,3.381122e-9,6.882845e-11,0.00022862836,0.000019705091,0.0002466257,0.00078972045,1.1980006,3.6725557,0.0043953861,0.20902294,1.3751239999999996e-7
32115,32115,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux","Breakfast cereals, chocolate puffed/popped wheat grain, fortified with vitamins and chemical elements",Farine de blé,0.022100156,0.1566187,1.001721e-8,0.016178249,0.00047590902,1.5770854e-8,1.9876784e-9,2.6021237e-10,0.002435212,0.000036020041,0.0016392168,0.010515036,3.1369427,21.319272,0.070973664,1.1117267,7.3928808e-7
32115,32115,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux","Breakfast cereals, chocolate puffed/popped wheat grain, fortified with vitamins and chemical elements",Sucre blanc,0.024515395,0.1106772,8.374682799999999e-9,0.0066911163,0.00043645189,2.4904423999999995e-8,1.5710174e-9,9.1069473e-11,0.0035836598,0.000029757654,0.0011456317,0.015284917,1.7761252,6.8058764,0.47104233,1.1176118,9.2093893e-7
32115,32115,produits céréaliers,céréales de petit-déjeuner et biscuits,"Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux","Breakfast cereals, chocolate puffed/popped wheat grain, fortified with vitamins and chemical elements",Autres étapes,0.067618718,0.44459963,6.304757699999998e-8,0.519908579,0.00125886082,3.3503974999999995e-8,7.6449754e-9,4.2626743999999994e-10,0.0028679533599999998,0.00012668671200000001,0.004106469739999999,0.0099355673,2.8047063,18.5104011,0.17747590400000002,15.6347224,0.0000025691993
7525,7525,produits céréaliers,pains et viennoiseries,Gressins,Grissini or bread stick,Huile d'olive,0.049211476999999997,0.064378073,1.8287641e-8,0.011851372,0.00092380399,2.7404119e-8,2.1259046e-8,4.3365356000000004e-10,0.0039136214,0.000053584458,0.0018038015,0.01635122,5.7859756,56.31954,2.0180498,1.7850473,0.0000019641998
7525,7525,produits céréaliers,pains et viennoiseries,Gressins,Grissini or bread stick,Farine de blé,0.052950169000000005,0.37524562,2.4000417999999997e-8,0.038761764,0.0011402392,3.778567899999999e-8,4.7623152e-9,6.2344759e-10,0.0058345691,0.000086301078,0.0039274296,0.025193167,7.5158586,51.079236,0.17004711,2.6636063,0.0000017712739
7525,7525,produits céréaliers,pains et viennoiseries,Gressins,Grissini or bread stick,Autres étapes,0.052659994,0.38454869999999997,5.7938782e-8,0.453187362,0.00106033348,2.7511284599999995e-8,6.879136399999999e-9,2.2152438e-10,0.00209523045,0.00008663587300000001,0.00128606909,0.006862218999999999,2.24785653,8.9888687,0.133961847,13.827606000000001,0.00000192431444
51550,51550,produits céréaliers,farines et pâtes à tarte,"Khatfa feuille de brick, préemballée","Khatfa (phyllo or filo pastry), prepacked",Blé dur,0.005992991,0.039154409,2.6199836e-9,0.0032390513,0.00018800863,3.5053329e-9,1.7135368e-9,3.7983728e-11,0.00053239741,0.000017338129,0.00048340794,0.0020994206,0.32614397,6.0122999,0.033662267,0.40649888,2.4174982e-7
51550,51550,produits céréaliers,farines et pâtes à tarte,"Khatfa feuille de brick, préemballée","Khatfa (phyllo or filo pastry), prepacked",Farine de blé,0.029311786000000003,0.20772585,1.3285984e-8,0.021457467,0.00063120565,2.0917133e-8,2.6362892e-9,3.4512377e-10,0.0032298601,0.000047773949,0.0021741191,0.013946258,4.1605766,28.276088,0.094133491,1.4745006,9.8052946e-7
51550,51550,produits céréaliers,farines et pâtes à tarte,"Khatfa feuille de brick, préemballée","Khatfa (phyllo or filo pastry), prepacked",Autres étapes,0.110735445,0.7376222100000001,8.174672099999999e-8,1.17425724,0.00209826835,3.47490295e-8,1.0419452999999998e-8,3.9757997000000006e-10,0.0034020112,0.00014918584599999998,0.0014187150700000002,0.0092318214,2.7262182999999998,6.0831259,0.386878288,33.5354697,0.00000730335376
23122,23122,produits céréaliers,gâteaux et pâtisseries,Kouign Amann,Buttered and caramelized milk bread cake,Fromage frais crémeux,0.043647489000000005,0.41582332,1.2040903e-8,0.056239375,0.00070338461,3.05936e-8,1.0699078e-8,3.2576669000000004e-10,0.0045206628,0.000058376994,0.0014267668,0.019017213,4.6131321,23.70099,0.081552946,2.1281499,0.0000038793757
23122,23122,produits céréaliers,gâteaux et pâtisseries,Kouign Amann,Buttered and caramelized milk bread cake,Farine de blé,0.027061415,0.191778,1.2265972e-8,0.019810101,0.00058274574,1.9311249999999997e-8,2.4338919e-9,3.1862739e-10,0.0029818922,0.000044106173,0.0020072042,0.012875554,3.8411543,26.105231,0.086906527,1.3612979,9.0525071e-7
23122,23122,produits céréaliers,gâteaux et pâtisseries,Kouign Amann,Buttered and caramelized milk bread cake,Sucre blanc,0.028787882,0.12996577,9.8342035e-9,0.0078572288,0.00051251573,2.9244711e-8,1.8448106999999998e-9,1.0694085e-10,0.0042082119,0.00003494375,0.0013452898,0.017948737,2.0856643,7.9919891,0.55313452,1.3123866,0.0000010814381
23122,23122,produits céréaliers,gâteaux et pâtisseries,Kouign Amann,Buttered and caramelized milk bread cake,Autres étapes,0.064195769,0.57183859,4.8025221e-8,0.503865124,0.00135373716,2.71682384e-8,6.4148091999999994e-9,2.1559969e-10,0.0023505774,0.000047211416,0.00114548582,0.0064790256000000004,2.06437,4.3435211,0.27070520600000003,18.3696853,0.0000018248198499999999
23024,23024,produits céréaliers,gâteaux et pâtisseries,Macaron moelleux fourré à la confiture ou à la crème,Macaron filled with jam or cream,Amande,0.12322462,0.39255676,3.363588e-8,0.012896765,0.002737456,6.457895599999998e-8,1.5953042e-8,7.0387091e-10,0.0096224182,0.0001094136,0.0045075681,0.040479919,44.68237,64.166223,5.2361733,3.131701,0.0000032215988
23024,23024,produits céréaliers,gâteaux et pâtisseries,Macaron moelleux fourré à la confiture ou à la crème,Macaron filled with jam or cream,Beurre,0.046351681,0.48447293,1.1435578e-8,0.033549203,0.00078295107,3.6711542e-8,1.1676152e-8,3.146276200000001e-10,0.005450228,0.000053324059,0.0017597801000000003,0.023679085,5.5023717,29.67392,0.15637638,1.4494439,0.0000012829725999999997
23024,23024,produits céréaliers,gâteaux et pâtisseries,Macaron moelleux fourré à la confiture ou à la crème,Macaron filled with jam or cream,Chocolat noir,0.18259693999999999,3.5630391,3.1165684e-8,0.031871948,0.0059378817,5.541808899999999e-8,1.3952684e-8,2.2518889e-9,0.005791824,0.00038622121,0.00848821,0.022552383,8.4450607,136.68558,0.31883687,8.6411393,0.0000020096608
